race_id,date,venue,race_number,formation,first_numbers,second_numbers,third_numbers,decision,ticket_count,estimated_hit_rate,confidence,actual_hit,hit_ticket,stake_units,return_units,profit_units,first_back_max,first_chigire_max,first_p1_max,time_band,field_size,race_class_scope,prediction_gate_profile
20250728-46-05,2025-07-28,富山,5,245-45-3457,245,45,3457,BUY,10,0.166967571546,B,False,5-4-2,10.0,0.0,-10.0,18.0,0.4515,0.475803046812,day,7,non_s,line_break_back_chigire_all
20250728-46-06,2025-07-28,富山,6,245-24-1246,245,24,1246,BUY,10,0.179475216547,B,False,2-4-5,10.0,0.0,-10.0,9.0,0.5192,0.285252268785,day,6,s,line_break_back_chigire_all
20250729-31-03,2025-07-29,松戸,3,145-14-1245,145,14,1245,BUY,8,0.193034645055,A,False,4-5-2,8.0,0.0,-8.0,10.0,0.4808,0.301653691606,day,6,non_s,line_break_back_chigire_all
20250729-35-09,2025-07-29,平塚,9,123-12-1234,123,12,1234,BUY,8,0.151263652331,B,True,1-2-3,8.0,1.8,-6.2,20.0,0.2535,0.322174899748,day,7,non_s,line_break_back_chigire_all
20250729-38-02,2025-07-29,静岡,2,457-47-1457,457,47,1457,BUY,8,0.139001588599,B,False,7-1-5,8.0,0.0,-8.0,9.0,0.316,0.306490506006,day,7,non_s,line_break_back_chigire_all
20250729-38-10,2025-07-29,静岡,10,157-57-1457,157,57,1457,BUY,8,0.142909618282,B,True,1-7-4,8.0,4.0,-4.0,8.0,0.361,0.298358760828,day,7,non_s,line_break_back_chigire_all
20250729-86-08,2025-07-29,別府,8,125-25-2345,125,25,2345,BUY,10,0.231476925328,A,True,2-5-4,10.0,3.0,-7.0,13.0,0.5485,0.263582401551,day,5,s,line_break_back_chigire_all
20250729-86-09,2025-07-29,別府,9,234-34-2345,234,34,2345,BUY,8,0.18885784294,A,False,3-2-4,8.0,0.0,-8.0,18.0,0.4515,0.270216268525,day,5,s,line_break_back_chigire_all
20250730-12-02,2025-07-30,青森,2,123-12-1235,123,12,1235,BUY,8,0.145456582546,B,False,3-1-4,8.0,0.0,-8.0,8.0,0.3907,0.252303789301,day,6,non_s,line_break_back_chigire_all
20250730-35-01,2025-07-30,平塚,1,123-13-1234,123,13,1234,BUY,8,0.179220920347,B,True,3-1-4,8.0,24.5,16.5,11.0,0.4183,0.290457968824,day,6,non_s,line_break_back_chigire_all
20250730-35-04,2025-07-30,平塚,4,123-12-1235,123,12,1235,BUY,8,0.183578903639,A,False,3-4-5,8.0,0.0,-8.0,15.0,0.6075,0.310235182101,day,6,non_s,line_break_back_chigire_all
20250730-35-08,2025-07-30,平塚,8,123-12-1245,123,12,1245,BUY,10,0.176149286195,B,False,2-3-1,10.0,0.0,-10.0,9.0,0.302,0.359093107487,day,7,non_s,line_break_back_chigire_all
20250730-73-01,2025-07-30,小松島,1,157-13-1357,157,13,1357,BUY,10,0.177374135125,B,False,3-7-1,10.0,0.0,-10.0,15.0,0.3003,0.255883288171,day,7,non_s,line_break_back_chigire_all
20250730-73-10,2025-07-30,小松島,10,135-15-1257,135,15,1257,BUY,10,0.143470881799,B,False,7-3-1,10.0,0.0,-10.0,8.0,0.4012,0.295173828535,day,7,s,line_break_back_chigire_all
20250730-86-06,2025-07-30,別府,6,135-35-2345,135,35,2345,BUY,10,0.231971809532,A,False,5-1-3,10.0,0.0,-10.0,20.0,0.455,0.257643630318,day,5,s,line_break_back_chigire_all
20250731-27-03,2025-07-31,京王閣,3,245-25-1257,245,25,1257,BUY,10,0.162506193734,B,False,2-5-4,10.0,0.0,-10.0,13.0,0.2968,0.307763333908,day,7,non_s,line_break_back_chigire_all
20250731-34-01,2025-07-31,川崎,1,124-12-1234,124,12,1234,BUY,8,0.143698513172,B,True,1-2-3,8.0,3.1,-4.9,19.0,0.5403,0.352627545715,day,7,non_s,line_break_back_chigire_all
20250731-34-05,2025-07-31,川崎,5,126-12-1234,126,12,1234,BUY,10,0.173052957606,B,False,6-4-1,10.0,0.0,-10.0,17.0,0.417,0.285087876575,day,7,non_s,line_break_back_chigire_all
20250731-53-06,2025-07-31,奈良,6,125-12-1234,125,12,1234,BUY,10,0.156486577694,B,False,2-1-6,10.0,0.0,-10.0,11.0,0.316,0.32456866194,day,7,non_s,line_break_back_chigire_all
20250731-81-05,2025-07-31,小倉,5,123-12-1245,123,12,1245,BUY,10,0.145408444646,B,False,1-2-6,10.0,0.0,-10.0,14.0,0.2378,0.318020831095,day,7,non_s,line_break_back_chigire_all
20250801-21-08,2025-08-01,弥彦,8,135-35-1357,135,35,1357,BUY,8,0.162000567454,B,False,4-5-1,8.0,0.0,-8.0,11.0,0.2325,0.278243076125,day,7,non_s,line_break_back_chigire_all
20250801-21-09,2025-08-01,弥彦,9,237-27-2347,237,27,2347,BUY,8,0.142955719685,B,True,2-7-3,8.0,6.8,-1.2000000000000002,14.0,0.3177,0.272637362205,day,7,non_s,line_break_back_chigire_all
20250801-21-10,2025-08-01,弥彦,10,347-34-1345,347,34,1345,BUY,10,0.142335050304,B,False,4-7-2,10.0,0.0,-10.0,8.0,0.4445,0.310960012991,day,7,non_s,line_break_back_chigire_all
20250801-53-06,2025-08-01,奈良,6,135-12-1235,135,12,1235,BUY,10,0.160462489615,B,True,3-1-5,10.0,8.3,-1.6999999999999993,13.0,0.2448,0.298101720437,day,7,non_s,line_break_back_chigire_all
20250801-83-04,2025-08-01,久留米,4,235-25-2457,235,25,2457,BUY,10,0.139629256476,B,False,5-7-2,10.0,0.0,-10.0,16.0,0.493,0.26946696436,day,7,non_s,line_break_back_chigire_all
20250801-83-09,2025-08-01,久留米,9,247-24-1234,247,24,1234,BUY,10,0.164088127076,B,True,7-4-1,10.0,121.0,111.0,8.0,0.49,0.266746686804,day,7,s,line_break_back_chigire_all
20250803-35-08,2025-08-03,平塚,8,134-14-1457,134,14,1457,BUY,10,0.139679194921,B,False,4-2-1,10.0,0.0,-10.0,9.0,0.507,0.280317017536,day,7,non_s,line_break_back_chigire_all
20250803-35-10,2025-08-03,平塚,10,134-14-1345,134,14,1345,BUY,8,0.15539028741,B,True,1-4-3,8.0,10.6,2.5999999999999996,16.0,0.3558,0.349143610167,day,7,non_s,line_break_back_chigire_all
20250803-74-04,2025-08-03,高知,4,237-27-1257,237,27,1257,BUY,10,0.174449642538,B,False,1-2-7,10.0,0.0,-10.0,11.0,0.2273,0.321142943108,day,7,non_s,line_break_back_chigire_all
20250803-83-02,2025-08-03,久留米,2,134-14-1246,134,14,1246,BUY,10,0.169782535281,B,False,4-2-3,10.0,0.0,-10.0,15.0,0.5508,0.291021822491,day,6,non_s,line_break_back_chigire_all
20250803-83-06,2025-08-03,久留米,6,245-25-1235,245,25,1235,BUY,10,0.149722692988,B,False,5-3-2,10.0,0.0,-10.0,9.0,0.5397,0.277724119079,day,6,s,line_break_back_chigire_all
20250804-13-04,2025-08-04,いわき平,4,234-34-3457,234,34,3457,BUY,10,0.138372247331,B,True,3-4-5,10.0,4.2,-5.8,11.0,0.448,0.356336499681,day,7,non_s,line_break_back_chigire_all
20250804-23-03,2025-08-04,取手,3,123-13-1235,123,13,1235,BUY,8,0.146268374317,B,False,1-4-6,8.0,0.0,-8.0,14.0,0.441,0.377218930662,day,7,non_s,line_break_back_chigire_all
20250804-23-06,2025-08-04,取手,6,357-35-1345,357,35,1345,BUY,10,0.146177583534,B,False,3-5-6,10.0,0.0,-10.0,12.0,0.4825,0.497805703005,day,7,non_s,line_break_back_chigire_all
20250804-23-07,2025-08-04,取手,7,124-14-1347,124,14,1347,BUY,10,0.16135476082,B,False,1-4-2,10.0,0.0,-10.0,10.0,0.3907,0.34065500021,day,7,non_s,line_break_back_chigire_all
20250804-26-01,2025-08-04,西武園,1,235-35-2345,235,35,2345,BUY,8,0.154529073108,B,False,5-2-6,8.0,0.0,-8.0,10.0,0.5315,0.272489302723,day,6,non_s,line_break_back_chigire_all
20250804-26-03,2025-08-04,西武園,3,237-27-2347,237,27,2347,BUY,8,0.140836498619,B,True,7-2-3,8.0,6.3,-1.7000000000000002,9.0,0.271,0.321687670506,day,7,non_s,line_break_back_chigire_all
20250804-26-11,2025-08-04,西武園,11,137-17-1457,137,17,1457,BUY,10,0.147978062271,B,False,1-5-7,10.0,0.0,-10.0,19.0,0.3247,0.344261683135,day,7,s,line_break_back_chigire_all
20250804-35-05,2025-08-04,平塚,5,235-23-2345,235,23,2345,BUY,8,0.139048489644,B,False,2-1-5,8.0,0.0,-8.0,15.0,0.3942,0.258575687309,day,6,non_s,line_break_back_chigire_all
20250804-56-02,2025-08-04,岸和田,2,124-24-1234,124,24,1234,BUY,8,0.141217745689,B,False,3-4-5,8.0,0.0,-8.0,8.0,0.4602,0.253347401793,day,6,non_s,line_break_back_chigire_all
20250805-23-01,2025-08-05,取手,1,123-23-1235,123,23,1235,BUY,8,0.201397729702,A,False,2-5-3,8.0,0.0,-8.0,8.0,0.3663,0.26706099322,day,5,non_s,line_break_back_chigire_all
20250805-23-07,2025-08-05,取手,7,345-45-1457,345,45,1457,BUY,10,0.150577561491,B,True,3-4-7,10.0,22.6,12.600000000000001,17.0,0.2518,0.353034210329,day,7,non_s,line_break_back_chigire_all
20250805-26-05,2025-08-05,西武園,5,134-14-1347,134,14,1347,BUY,8,0.143480019183,B,False,1-3-7,8.0,0.0,-8.0,10.0,0.4427,0.299059451779,day,7,non_s,line_break_back_chigire_all
20250805-51-04,2025-08-05,福井,4,347-37-1347,347,37,1347,BUY,8,0.150851806836,B,False,3-4-7,8.0,0.0,-8.0,18.0,0.4602,0.330015787382,day,7,non_s,line_break_back_chigire_all
20250805-56-01,2025-08-05,岸和田,1,124-14-1234,124,14,1234,BUY,8,0.190683079535,A,False,2-3-1,8.0,0.0,-8.0,8.0,0.5783,0.253937440036,day,5,non_s,line_break_back_chigire_all
20250806-13-04,2025-08-06,いわき平,4,127-17-1347,127,17,1347,BUY,10,0.141437615309,B,False,7-3-4,10.0,0.0,-10.0,15.0,0.2933,0.267397726523,day,7,non_s,line_break_back_chigire_all
20250806-26-04,2025-08-06,西武園,4,123-23-2347,123,23,2347,BUY,10,0.161529762883,B,False,2-7-6,10.0,0.0,-10.0,14.0,0.4205,0.364085494159,day,7,non_s,line_break_back_chigire_all
20250806-46-07,2025-08-06,富山,7,147-47-2457,147,47,2457,BUY,10,0.157724782681,B,False,4-1-5,10.0,0.0,-10.0,17.0,0.347,0.279760913797,day,7,non_s,line_break_back_chigire_all
20250806-46-08,2025-08-06,富山,8,357-37-2347,357,37,2347,BUY,10,0.14814080041,B,False,5-6-4,10.0,0.0,-10.0,15.0,0.5018,0.277433331082,day,7,non_s,line_break_back_chigire_all
20250806-48-04,2025-08-06,四日市,4,145-15-1457,145,15,1457,BUY,8,0.138206426812,B,False,1-4-5,8.0,0.0,-8.0,16.0,0.3645,0.282065273458,day,7,non_s,line_break_back_chigire_all
20250806-48-05,2025-08-06,四日市,5,127-27-1237,127,27,1237,BUY,8,0.139120341853,B,False,7-1-4,8.0,0.0,-8.0,18.0,0.3347,0.32656886274,day,7,non_s,line_break_back_chigire_all
20250806-48-07,2025-08-06,四日市,7,125-25-2357,125,25,2357,BUY,10,0.144721462876,B,False,7-1-4,10.0,0.0,-10.0,9.0,0.4462,0.263888149474,day,7,s,line_break_back_chigire_all
20250806-51-02,2025-08-06,福井,2,357-37-2357,357,37,2357,BUY,8,0.150514125943,B,False,3-5-7,8.0,0.0,-8.0,12.0,0.4462,0.29734625987,day,7,non_s,line_break_back_chigire_all
20250806-51-05,2025-08-06,福井,5,125-25-2457,125,25,2457,BUY,10,0.159229722382,B,True,2-5-7,10.0,10.6,0.5999999999999996,11.0,0.4567,0.323594797844,day,7,non_s,line_break_back_chigire_all
20250807-46-11,2025-08-07,富山,11,125-15-1257,125,15,1257,BUY,8,0.148009113883,B,True,1-5-7,8.0,2.7,-5.3,18.0,0.3855,0.401701917204,day,7,non_s,line_break_back_chigire_all
20250807-51-06,2025-08-07,福井,6,234-34-3456,234,34,3456,BUY,10,0.155520554334,B,True,4-3-6,10.0,6.1,-3.9000000000000004,9.0,0.4113,0.273557259268,day,6,s,line_break_back_chigire_all
20250807-63-06,2025-08-07,防府,6,125-12-1234,125,12,1234,BUY,10,0.148421627965,B,False,2-3-1,10.0,0.0,-10.0,18.0,0.236,0.307792355232,day,7,non_s,line_break_back_chigire_all
20250807-86-07,2025-08-07,別府,7,123-12-1234,123,12,1234,BUY,8,0.17568183813,B,True,3-1-4,8.0,15.5,7.5,19.0,0.274,0.303297080941,day,7,non_s,line_break_back_chigire_all
20250808-24-04,2025-08-08,宇都宮,4,245-25-2456,245,25,2456,BUY,8,0.151488312301,B,False,4-1-5,8.0,0.0,-8.0,12.0,0.45,0.270984171371,day,7,non_s,line_break_back_chigire_all
20250808-46-02,2025-08-08,富山,2,134-34-1345,134,34,1345,BUY,8,0.140282821748,B,True,4-3-1,8.0,7.6,-0.40000000000000036,10.0,0.434,0.29547118891,day,6,non_s,line_break_back_chigire_all
20250808-63-01,2025-08-08,防府,1,134-14-1245,134,14,1245,BUY,10,0.172354972338,B,False,4-1-3,10.0,0.0,-10.0,18.0,0.4965,0.325748356692,day,6,non_s,line_break_back_chigire_all
20250808-63-02,2025-08-08,防府,2,234-34-2345,234,34,2345,BUY,8,0.152199525029,B,False,1-5-2,8.0,0.0,-8.0,9.0,0.4375,0.303178775838,day,6,non_s,line_break_back_chigire_all
20250808-73-08,2025-08-08,小松島,8,145-15-1245,145,15,1245,BUY,8,0.140916702736,B,False,1-4-7,8.0,0.0,-8.0,15.0,0.399,0.318505090706,day,7,s,line_break_back_chigire_all
20250808-86-06,2025-08-08,別府,6,124-12-1235,124,12,1235,BUY,10,0.139852263908,B,False,3-4-2,10.0,0.0,-10.0,19.0,0.455,0.338811826952,day,7,non_s,line_break_back_chigire_all
20250809-12-04,2025-08-09,青森,4,135-15-1457,135,15,1457,BUY,10,0.145535438611,B,False,5-1-2,10.0,0.0,-10.0,12.0,0.4025,0.347012705267,day,7,non_s,line_break_back_chigire_all
20250809-24-03,2025-08-09,宇都宮,3,246-24-2456,246,24,2456,BUY,8,0.174415373401,B,False,1-7-5,8.0,0.0,-8.0,9.0,0.695,0.441095734833,day,7,non_s,line_break_back_chigire_all
20250809-24-05,2025-08-09,宇都宮,5,135-35-1345,135,35,1345,BUY,8,0.19533001748,A,False,3-4-5,8.0,0.0,-8.0,8.0,0.66,0.413681496967,day,7,non_s,line_break_back_chigire_all
20250809-34-03,2025-08-09,川崎,3,247-47-1457,247,47,1457,BUY,10,0.150822052942,B,True,2-4-7,10.0,21.1,11.100000000000001,8.0,0.229,0.274281592265,day,7,non_s,line_break_back_chigire_all
20250809-42-02,2025-08-09,名古屋,2,123-13-1345,123,13,1345,BUY,10,0.174745512414,B,True,2-1-5,10.0,15.6,5.6,10.0,0.2757,0.310539063654,day,7,non_s,line_break_back_chigire_all
20250809-56-10,2025-08-09,岸和田,10,157-57-2457,157,57,2457,BUY,10,0.157677262915,B,True,1-5-4,10.0,30.6,20.6,10.0,0.3628,0.276470826167,day,7,non_s,line_break_back_chigire_all
20250809-63-01,2025-08-09,防府,1,124-14-1234,124,14,1234,BUY,8,0.149574936681,B,False,5-1-2,8.0,0.0,-8.0,8.0,0.5503,0.309907671551,day,6,non_s,line_break_back_chigire_all
20250809-63-04,2025-08-09,防府,4,123-12-1245,123,12,1245,BUY,10,0.143008149648,B,False,1-2-7,10.0,0.0,-10.0,18.0,0.4515,0.26138099538,day,7,non_s,line_break_back_chigire_all
20250810-12-01,2025-08-10,青森,1,124-12-1245,124,12,1245,BUY,8,0.171145879745,B,True,4-1-2,8.0,5.6,-2.4000000000000004,9.0,0.3317,0.301547176348,day,6,non_s,line_break_back_chigire_all
20250810-34-05,2025-08-10,川崎,5,235-24-2345,235,24,2345,BUY,10,0.151807162405,B,False,3-2-7,10.0,0.0,-10.0,12.0,0.2675,0.295492428402,day,7,non_s,line_break_back_chigire_all
20250810-42-01,2025-08-10,名古屋,1,124-12-1235,124,12,1235,BUY,10,0.166902032203,B,False,1-5-2,10.0,0.0,-10.0,10.0,0.3453,0.271508376846,day,6,non_s,line_break_back_chigire_all
20250810-56-02,2025-08-10,岸和田,2,235-26-2356,235,26,2356,BUY,10,0.161797777414,B,False,4-2-6,10.0,0.0,-10.0,13.0,0.4913,0.265580685573,day,6,non_s,line_break_back_chigire_all
20250810-61-02,2025-08-10,玉野,2,123-12-1245,123,12,1245,BUY,10,0.144863959023,B,False,3-5-1,10.0,0.0,-10.0,17.0,0.521,0.324426570189,day,7,non_s,line_break_back_chigire_all
20250810-61-07,2025-08-10,玉野,7,234-12-1234,234,12,1234,BUY,10,0.157681417219,B,True,4-2-1,10.0,67.4,57.400000000000006,11.0,0.3872,0.302377202947,day,7,non_s,line_break_back_chigire_all
20250810-61-09,2025-08-10,玉野,9,123-12-1234,123,12,1234,BUY,8,0.151485572382,B,False,2-1-6,8.0,0.0,-8.0,11.0,0.288,0.295408486002,day,7,non_s,line_break_back_chigire_all
20250810-73-03,2025-08-10,小松島,3,157-57-1457,157,57,1457,BUY,8,0.141829356503,B,True,1-7-5,8.0,14.6,6.6,11.0,0.4078,0.266264065852,day,7,non_s,line_break_back_chigire_all
20250811-12-05,2025-08-11,青森,5,124-14-1457,124,14,1457,BUY,10,0.151782410453,B,True,1-4-5,10.0,2.3,-7.7,12.0,0.25,0.308107867731,day,7,non_s,line_break_back_chigire_all
20250811-42-05,2025-08-11,名古屋,5,123-13-1235,123,13,1235,BUY,8,0.142274355773,B,False,1-3-6,8.0,0.0,-8.0,14.0,0.354,0.316173001962,day,7,non_s,line_break_back_chigire_all
20250811-42-08,2025-08-11,名古屋,8,134-13-1235,134,13,1235,BUY,10,0.166225631995,B,True,4-1-3,10.0,27.8,17.8,14.0,0.25,0.420319307145,day,7,non_s,line_break_back_chigire_all
20250811-56-01,2025-08-11,岸和田,1,134-14-1234,134,14,1234,BUY,8,0.238654576944,A,True,4-1-2,8.0,14.4,6.4,9.0,0.5455,0.292963892905,day,5,non_s,line_break_back_chigire_all
20250811-56-02,2025-08-11,岸和田,2,145-15-1245,145,15,1245,BUY,8,0.238887435539,A,True,4-5-2,8.0,5.7,-2.3,13.0,0.4843,0.301284190896,day,5,non_s,line_break_back_chigire_all
20250811-56-07,2025-08-11,岸和田,7,347-47-3457,347,47,3457,BUY,8,0.149451775956,B,False,7-3-5,8.0,0.0,-8.0,9.0,0.4515,0.264959919823,day,7,non_s,line_break_back_chigire_all
20250812-22-01,2025-08-12,前橋,1,157-25-1257,157,25,1257,BUY,10,0.148774091669,B,True,7-5-1,10.0,44.4,34.4,20.0,0.354,0.310898933041,day,7,non_s,line_break_back_chigire_all
20250812-22-03,2025-08-12,前橋,3,245-24-1234,245,24,1234,BUY,10,0.152645887089,B,False,4-2-5,10.0,0.0,-10.0,20.0,0.3715,0.279119847361,day,7,non_s,line_break_back_chigire_all
20250812-22-08,2025-08-12,前橋,8,124-34-1234,124,34,1234,BUY,10,0.149069835314,B,True,2-4-1,10.0,9.2,-0.8000000000000007,12.0,0.4323,0.32603233123,day,7,s,line_break_back_chigire_all
20250812-27-05,2025-08-12,京王閣,5,127-12-1234,127,12,1234,BUY,10,0.149629903186,B,False,7-4-2,10.0,0.0,-10.0,13.0,0.4205,0.312232128055,day,7,non_s,line_break_back_chigire_all
20250812-27-09,2025-08-12,京王閣,9,125-12-1234,125,12,1234,BUY,10,0.157483548659,B,False,2-6-3,10.0,0.0,-10.0,10.0,0.3213,0.284472615126,day,7,non_s,line_break_back_chigire_all
20250812-46-10,2025-08-12,富山,10,135-35-3457,135,35,3457,BUY,10,0.149087883829,B,False,3-5-1,10.0,0.0,-10.0,12.0,0.3055,0.32362607021,day,7,s,line_break_back_chigire_all
20250812-85-05,2025-08-12,佐世保,5,124-12-1237,124,12,1237,BUY,10,0.186864478207,A,True,1-2-7,10.0,2.4,-7.6,15.0,0.3575,0.296881803971,day,7,non_s,line_break_back_chigire_all
20250813-27-09,2025-08-13,京王閣,9,124-12-1235,124,12,1235,BUY,10,0.168483624155,B,False,1-7-2,10.0,0.0,-10.0,13.0,0.424,0.336483940602,day,7,non_s,line_break_back_chigire_all
20250813-38-09,2025-08-13,静岡,9,345-35-1357,345,35,1357,BUY,10,0.140224294894,B,True,3-5-1,10.0,5.0,-5.0,17.0,0.344,0.28391260042,day,7,non_s,line_break_back_chigire_all
20250814-22-01,2025-08-14,前橋,1,123-12-1257,123,12,1257,BUY,10,0.144215164915,B,False,1-5-7,10.0,0.0,-10.0,11.0,0.5158,0.27726798268,day,7,non_s,line_break_back_chigire_all
20250814-22-05,2025-08-14,前橋,5,237-27-1247,237,27,1247,BUY,10,0.142638372331,B,False,7-4-3,10.0,0.0,-10.0,15.0,0.5,0.258769561708,day,7,s,line_break_back_chigire_all
20250814-27-01,2025-08-14,京王閣,1,123-12-1245,123,12,1245,BUY,10,0.158870864897,B,False,2-1-3,10.0,0.0,-10.0,15.0,0.4113,0.300389848429,day,7,non_s,line_break_back_chigire_all
20250814-38-02,2025-08-14,静岡,2,123-23-2345,123,23,2345,BUY,10,0.160867943247,B,False,1-3-6,10.0,0.0,-10.0,9.0,0.3575,0.293354605821,day,6,non_s,line_break_back_chigire_all
20250814-38-04,2025-08-14,静岡,4,245-24-1245,245,24,1245,BUY,8,0.139789584268,B,False,5-1-2,8.0,0.0,-8.0,15.0,0.215,0.392804803953,day,7,non_s,line_break_back_chigire_all
20250814-38-09,2025-08-14,静岡,9,134-13-1345,134,13,1345,BUY,8,0.138252009326,B,False,3-5-1,8.0,0.0,-8.0,10.0,0.3505,0.319673606869,day,7,non_s,line_break_back_chigire_all
20250815-35-05,2025-08-15,平塚,5,235-35-1357,235,35,1357,BUY,10,0.156397485328,B,True,2-5-7,10.0,31.3,21.3,8.0,0.337,0.275723375222,day,7,non_s,line_break_back_chigire_all
20250815-47-04,2025-08-15,松阪,4,124-12-1235,124,12,1235,BUY,10,0.151593144481,B,False,4-6-3,10.0,0.0,-10.0,25.0,0.4462,0.305950997006,day,7,non_s,line_break_back_chigire_all
20250815-56-10,2025-08-15,岸和田,10,235-25-1257,235,25,1257,BUY,10,0.170177926985,B,False,5-3-1,10.0,0.0,-10.0,13.0,0.389,0.352429163963,day,7,s,line_break_back_chigire_all
20250815-81-04,2025-08-15,小倉,4,123-12-1245,123,12,1245,BUY,10,0.152646496442,B,True,1-2-5,10.0,4.4,-5.6,15.0,0.3382,0.267336263132,day,7,non_s,line_break_back_chigire_all
20250815-81-05,2025-08-15,小倉,5,123-12-1234,123,12,1234,BUY,8,0.146298228268,B,True,2-1-4,8.0,19.3,11.3,10.0,0.2757,0.290296933526,day,7,non_s,line_break_back_chigire_all
20250815-81-07,2025-08-15,小倉,7,124-12-1235,124,12,1235,BUY,10,0.142760614821,B,False,1-4-5,10.0,0.0,-10.0,12.0,0.4042,0.296825211696,day,7,non_s,line_break_back_chigire_all
20250816-25-06,2025-08-16,大宮,6,135-13-1235,135,13,1235,BUY,8,0.237878596882,A,True,5-3-2,8.0,44.8,36.8,12.0,0.3925,0.29982163138,day,5,s,line_break_back_chigire_all
20250816-56-05,2025-08-16,岸和田,5,157-15-1357,157,15,1357,BUY,8,0.144054803293,B,False,5-1-2,8.0,0.0,-8.0,15.0,0.3768,0.301062089115,day,7,non_s,line_break_back_chigire_all
20250816-81-04,2025-08-16,小倉,4,123-13-1235,123,13,1235,BUY,8,0.142731559452,B,False,1-6-2,8.0,0.0,-8.0,10.0,0.3505,0.265675000144,day,7,non_s,line_break_back_chigire_all
20250817-81-03,2025-08-17,小倉,3,123-12-1245,123,12,1245,BUY,10,0.155257905644,B,False,4-1-2,10.0,0.0,-10.0,11.0,0.462,0.287812869762,day,7,non_s,line_break_back_chigire_all
20250818-12-03,2025-08-18,青森,3,134-34-1347,134,34,1347,BUY,8,0.14405674247,B,False,3-1-2,8.0,0.0,-8.0,17.0,0.2622,0.257895811557,day,7,non_s,line_break_back_chigire_all
20250818-12-06,2025-08-18,青森,6,124-14-1345,124,14,1345,BUY,10,0.139134309966,B,False,4-1-6,10.0,0.0,-10.0,8.0,0.4848,0.348169700066,day,7,non_s,line_break_back_chigire_all
20250818-51-04,2025-08-18,福井,4,137-17-1457,137,17,1457,BUY,10,0.165226410261,B,True,7-1-5,10.0,9.3,-0.6999999999999993,17.0,0.4445,0.375861697981,day,7,non_s,line_break_back_chigire_all
20250818-51-06,2025-08-18,福井,6,257-57-1357,257,57,1357,BUY,10,0.150339148261,B,False,1-2-7,10.0,0.0,-10.0,17.0,0.413,0.259641574157,day,7,non_s,line_break_back_chigire_all
20250818-61-02,2025-08-18,玉野,2,257-25-1245,257,25,1245,BUY,10,0.144108398086,B,False,1-5-4,10.0,0.0,-10.0,15.0,0.3645,0.355218993308,day,7,non_s,line_break_back_chigire_all
20250818-61-04,2025-08-18,玉野,4,157-15-1245,157,15,1245,BUY,10,0.14636896324,B,True,5-1-2,10.0,71.6,61.599999999999994,17.0,0.3995,0.326583785429,day,7,non_s,line_break_back_chigire_all
20250818-87-08,2025-08-18,熊本,8,123-12-1245,123,12,1245,BUY,10,0.14516924642,B,False,2-1-6,10.0,0.0,-10.0,13.0,0.5088,0.425610952626,day,7,non_s,line_break_back_chigire_all
20250819-12-02,2025-08-19,青森,2,127-17-1237,127,17,1237,BUY,8,0.145055502329,B,False,2-3-1,8.0,0.0,-8.0,15.0,0.5385,0.279700658149,day,7,non_s,line_break_back_chigire_all
20250819-22-09,2025-08-19,前橋,9,123-13-1234,123,13,1234,BUY,8,0.162098851736,B,False,1-4-2,8.0,0.0,-8.0,10.0,0.2985,0.346080581381,day,7,non_s,line_break_back_chigire_all
20250819-51-08,2025-08-19,福井,8,157-17-1257,157,17,1257,BUY,8,0.138566351216,B,False,1-5-7,8.0,0.0,-8.0,18.0,0.427,0.381853735756,day,7,non_s,line_break_back_chigire_all
20250819-61-03,2025-08-19,玉野,3,234-34-1345,234,34,1345,BUY,10,0.145433141653,B,False,5-2-4,10.0,0.0,-10.0,16.0,0.25,0.304637282452,day,7,non_s,line_break_back_chigire_all
20250819-87-06,2025-08-19,熊本,6,125-12-1234,125,12,1234,BUY,10,0.141988191529,B,False,5-4-1,10.0,0.0,-10.0,16.0,0.5695,0.274715872197,day,7,non_s,line_break_back_chigire_all
20250820-12-06,2025-08-20,青森,6,135-13-1237,135,13,1237,BUY,10,0.146694871948,B,False,1-5-3,10.0,0.0,-10.0,9.0,0.4153,0.280195234196,day,7,non_s,line_break_back_chigire_all
20250820-23-02,2025-08-20,取手,2,137-13-1347,137,13,1347,BUY,8,0.144047713143,B,False,1-4-7,8.0,0.0,-8.0,19.0,0.3733,0.281620063239,day,7,non_s,line_break_back_chigire_all
