excluded_months,exclude_count,all_windows_pass,m3_races,m3_roi,m3_hit_rate,m3_stake,m3_returns,m3_roi_without_top1,m3_top1_return_share,m3p5_races,m3p5_roi,m3p5_hit_rate,m3p5_stake,m3p5_returns,m3p5_roi_without_top1,m3p5_top1_return_share,m4_races,m4_roi,m4_hit_rate,m4_stake,m4_returns,m4_roi_without_top1,m4_top1_return_share,m4p5_races,m4p5_roi,m4p5_hit_rate,m4p5_stake,m4p5_returns,m4p5_roi_without_top1,m4p5_top1_return_share,m5_races,m5_roi,m5_hit_rate,m5_stake,m5_returns,m5_roi_without_top1,m5_top1_return_share,m5p5_races,m5p5_roi,m5p5_hit_rate,m5p5_stake,m5p5_returns,m5p5_roi_without_top1,m5p5_top1_return_share,m6_races,m6_roi,m6_hit_rate,m6_stake,m6_returns,m6_roi_without_top1,m6_top1_return_share,m6p5_races,m6p5_roi,m6p5_hit_rate,m6p5_stake,m6p5_returns,m6p5_roi_without_top1,m6p5_top1_return_share,m7_races,m7_roi,m7_hit_rate,m7_stake,m7_returns,m7_roi_without_top1,m7_top1_return_share,m7p5_races,m7p5_roi,m7p5_hit_rate,m7p5_stake,m7p5_returns,m7p5_roi_without_top1,m7p5_top1_return_share,m8_races,m8_roi,m8_hit_rate,m8_stake,m8_returns,m8_roi_without_top1,m8_top1_return_share,m8p5_races,m8p5_roi,m8p5_hit_rate,m8p5_stake,m8p5_returns,m8p5_roi_without_top1,m8p5_top1_return_share,m9_races,m9_roi,m9_hit_rate,m9_stake,m9_returns,m9_roi_without_top1,m9_top1_return_share,m9p5_races,m9p5_roi,m9p5_hit_rate,m9p5_stake,m9p5_returns,m9p5_roi_without_top1,m9p5_top1_return_share,m10_races,m10_roi,m10_hit_rate,m10_stake,m10_returns,m10_roi_without_top1,m10_top1_return_share,m10p5_races,m10p5_roi,m10p5_hit_rate,m10p5_stake,m10p5_returns,m10p5_roi_without_top1,m10p5_top1_return_share,m11_races,m11_roi,m11_hit_rate,m11_stake,m11_returns,m11_roi_without_top1,m11_top1_return_share,m11p5_races,m11p5_roi,m11p5_hit_rate,m11p5_stake,m11p5_returns,m11p5_roi_without_top1,m11p5_top1_return_share,m12a_races,m12a_roi,m12a_hit_rate,m12a_stake,m12a_returns,m12a_roi_without_top1,m12a_top1_return_share,m12_races,m12_roi,m12_hit_rate,m12_stake,m12_returns,m12_roi_without_top1,m12_top1_return_share
2 4 5 7 9,5,False,28,1.7232824427480915,0.2857142857142857,262.0,451.5,0.7778625954198474,0.5486157253599114,28,1.7232824427480915,0.2857142857142857,262.0,451.5,0.7778625954198474,0.5486157253599114,28,1.7232824427480915,0.2857142857142857,262.0,451.5,0.7778625954198474,0.5486157253599114,39,1.3662011173184356,0.3333333333333333,358.0,489.09999999999997,0.6743016759776536,0.5064404007360458,45,1.2317961165048543,0.3333333333333333,412.0,507.49999999999994,0.6305825242718446,0.4880788177339902,65,1.1536912751677852,0.3230769230769231,596.0,687.6,0.7380872483221477,0.3602385107620709,77,1.1581232492997198,0.2987012987012987,714.0,826.9,0.8112044817927172,0.29955254565243683,83,1.10987012987013,0.3132530120481928,770.0,854.6,0.7881818181818183,0.2898432014977767,95,0.9711363636363637,0.2736842105263158,880.0,854.6,0.689659090909091,0.2898432014977767,118,1.2025688073394496,0.2711864406779661,1090.0,1310.8,0.9753211009174311,0.18896856881293866,132,1.6370521172638437,0.2878787878787879,1228.0,2010.3,1.1140065146579805,0.3195045515594687,132,1.6370521172638437,0.2878787878787879,1228.0,2010.3,1.1140065146579805,0.3195045515594687,132,1.6370521172638437,0.2878787878787879,1228.0,2010.3,1.1140065146579805,0.3195045515594687,144,1.7988023952095806,0.3055555555555556,1336.0,2403.2,1.3180389221556885,0.26726864181091875,153,1.7833567415730338,0.30718954248366015,1424.0,2539.5,1.3323033707865168,0.2529238038984052,153,1.7833567415730338,0.30718954248366015,1424.0,2539.5,1.3323033707865168,0.2529238038984052,153,1.7833567415730338,0.30718954248366015,1424.0,2539.5,1.3323033707865168,0.2529238038984052,182,1.5612028301886793,0.3021978021978022,1696.0,2647.8,1.1824882075471699,0.24257874461817355,194,1.5077691453940067,0.30927835051546393,1802.0,2717.0,1.1513318534961152,0.23640044166359955,194,1.5077691453940067,0.30927835051546393,1802.0,2717.0,1.1513318534961152,0.23640044166359955
4 5 8 9 11,5,False,28,1.7232824427480915,0.2857142857142857,262.0,451.5,0.7778625954198474,0.5486157253599114,45,1.2861244019138756,0.28888888888888886,418.0,537.6,0.6935406698564595,0.4607514880952381,55,1.151937984496124,0.2727272727272727,516.0,594.4,0.6718992248062016,0.41672274562584116,66,1.0326797385620916,0.30303030303030304,612.0,632.0,0.6279411764705882,0.3919303797468354,72,0.9765765765765766,0.3055555555555556,666.0,650.4,0.6046546546546546,0.38084255842558423,92,0.9770588235294118,0.30434782608695654,850.0,830.5,0.6856470588235294,0.2982540638169777,104,1.0018595041322313,0.28846153846153844,968.0,969.8,0.7459710743801652,0.25541348731697255,104,1.0018595041322313,0.28846153846153844,968.0,969.8,0.7459710743801652,0.25541348731697255,104,1.0018595041322313,0.28846153846153844,968.0,969.8,0.7459710743801652,0.25541348731697255,127,1.2105263157894737,0.28346456692913385,1178.0,1426.0,1.0002546689303904,0.17370266479663393,141,1.6151215805471124,0.2978723404255319,1316.0,2125.5,1.1270516717325227,0.30218772053634435,141,1.6151215805471124,0.2978723404255319,1316.0,2125.5,1.1270516717325227,0.30218772053634435,141,1.6151215805471124,0.2978723404255319,1316.0,2125.5,1.1270516717325227,0.30218772053634435,141,1.6151215805471124,0.2978723404255319,1316.0,2125.5,1.1270516717325227,0.30218772053634435,141,1.6151215805471124,0.2978723404255319,1316.0,2125.5,1.1270516717325227,0.30218772053634435,150,1.518188302425107,0.2866666666666667,1402.0,2128.5,1.0600570613409415,0.30176180408738545,153,1.4993706293706297,0.29411764705882354,1430.0,2144.1000000000004,1.0502097902097904,0.29956625157408695,182,1.3233842538190361,0.29120879120879123,1702.0,2252.3999999999996,0.9460047003525263,0.2851624933404369,194,1.2840707964601772,0.29896907216494845,1808.0,2321.6000000000004,0.9288163716814162,0.2766626464507236,194,1.2840707964601772,0.29896907216494845,1808.0,2321.6000000000004,0.9288163716814162,0.2766626464507236
3 6 7 9 10,5,False,65,1.1484745762711865,0.3384615384615385,590.0,677.6,0.9033898305084745,0.21340023612750883,82,1.02372654155496,0.32926829268292684,746.0,763.7,0.829892761394102,0.18934136441010865,92,0.9721563981042656,0.31521739130434784,844.0,820.5000000000001,0.800829383886256,0.1762340036563071,103,0.9128723404255319,0.3300970873786408,940.0,858.1,0.7590425531914894,0.16851182845822163,109,0.8817907444668008,0.3302752293577982,994.0,876.5,0.736317907444668,0.16497432972047918,129,0.896943972835314,0.32558139534883723,1178.0,1056.6,0.7741935483870966,0.1368540601930721,141,0.9227623456790124,0.3120567375886525,1296.0,1195.9,0.8111882716049384,0.1209131198260724,147,0.9050295857988166,0.3197278911564626,1352.0,1223.6000000000001,0.7980769230769232,0.11817587446878063,159,0.8369357045143639,0.29559748427672955,1462.0,1223.6000000000001,0.7380300957592341,0.11817587446878063,159,0.8369357045143639,0.29559748427672955,1462.0,1223.6000000000001,0.7380300957592341,0.11817587446878063,159,0.8369357045143639,0.29559748427672955,1462.0,1223.6000000000001,0.7380300957592341,0.11817587446878063,159,0.8369357045143639,0.29559748427672955,1462.0,1223.6000000000001,0.7380300957592341,0.11817587446878063,159,0.8369357045143639,0.29559748427672955,1462.0,1223.6000000000001,0.7380300957592341,0.11817587446878063,171,1.0296178343949045,0.30994152046783624,1570.0,1616.5,0.9015923566878981,0.12434271574389112,180,1.057177322074789,0.3111111111111111,1658.0,1752.8000000000002,0.9359469240048252,0.1146736649931538,180,1.057177322074789,0.3111111111111111,1658.0,1752.8000000000002,0.9359469240048252,0.1146736649931538,180,1.057177322074789,0.3111111111111111,1658.0,1752.8000000000002,0.9359469240048252,0.1146736649931538,180,1.057177322074789,0.3111111111111111,1658.0,1752.8000000000002,0.9359469240048252,0.1146736649931538,180,1.057177322074789,0.3111111111111111,1658.0,1752.8000000000002,0.9359469240048252,0.1146736649931538,194,1.1031284916201118,0.33505154639175255,1790.0,1974.6000000000001,0.9908379888268157,0.10179276815557581
3 4 6 7 10,5,False,20,1.5203296703296703,0.3,182.0,276.7,0.7258241758241758,0.5225876400433682,37,1.0733727810650886,0.2972972972972973,338.0,362.79999999999995,0.6455621301775146,0.3985667034178611,47,0.9623853211009175,0.2765957446808511,436.0,419.6,0.6307339449541285,0.3446139180171592,58,0.8593984962406016,0.3103448275862069,532.0,457.20000000000005,0.5875939849624061,0.31627296587926507,64,0.81160409556314,0.3125,586.0,475.6,0.5648464163822525,0.3040370058873002,84,0.8515584415584416,0.30952380952380953,770.0,655.7,0.6637662337662338,0.22052768034161963,96,0.8952702702702703,0.2916666666666667,888.0,795.0,0.7324324324324324,0.18188679245283018,102,0.8715042372881356,0.30392156862745096,944.0,822.7,0.7183262711864407,0.17576273246626958,114,0.7805502846299811,0.2719298245614035,1054.0,822.7,0.6433586337760911,0.17576273246626958,114,0.7805502846299811,0.2719298245614035,1054.0,822.7,0.6433586337760911,0.17576273246626958,114,0.7805502846299811,0.2719298245614035,1054.0,822.7,0.6433586337760911,0.17576273246626958,137,0.7756309148264984,0.291970802919708,1268.0,983.5,0.6615930599369085,0.14702592780884596,159,0.8061141304347825,0.2830188679245283,1472.0,1186.6,0.7078804347826086,0.12186077869543233,171,0.9996835443037975,0.2982456140350877,1580.0,1579.5,0.8724683544303797,0.12725546058879392,180,1.0286570743405274,0.3,1668.0,1715.8,0.9081534772182254,0.11714652057349342,180,1.0286570743405274,0.3,1668.0,1715.8,0.9081534772182254,0.11714652057349342,180,1.0286570743405274,0.3,1668.0,1715.8,0.9081534772182254,0.11714652057349342,180,1.0286570743405274,0.3,1668.0,1715.8,0.9081534772182254,0.11714652057349342,180,1.0286570743405274,0.3,1668.0,1715.8,0.9081534772182254,0.11714652057349342,194,1.0764444444444443,0.3247422680412371,1800.0,1937.6,0.9647777777777777,0.10373658133773742
1 2 4 5 6,5,False,28,1.7232824427480915,0.2857142857142857,262.0,451.5,0.7778625954198474,0.5486157253599114,28,1.7232824427480915,0.2857142857142857,262.0,451.5,0.7778625954198474,0.5486157253599114,28,1.7232824427480915,0.2857142857142857,262.0,451.5,0.7778625954198474,0.5486157253599114,28,1.7232824427480915,0.2857142857142857,262.0,451.5,0.7778625954198474,0.5486157253599114,28,1.7232824427480915,0.2857142857142857,262.0,451.5,0.7778625954198474,0.5486157253599114,48,1.4161434977578475,0.2916666666666667,446.0,631.6,0.8607623318385651,0.39217859404686506,60,1.3668439716312055,0.26666666666666666,564.0,770.9,0.9276595744680852,0.32131275132961473,66,1.2880645161290323,0.2878787878787879,620.0,798.6,0.8885483870967743,0.310167793638868,78,1.093972602739726,0.24358974358974358,730.0,798.6,0.7546575342465754,0.310167793638868,101,1.3348936170212766,0.24752475247524752,940.0,1254.8,1.0713829787234042,0.19740197641058335,115,1.8128942486085342,0.26956521739130435,1078.0,1954.3,1.217068645640074,0.3286598782172645,138,1.6370743034055726,0.2898550724637681,1292.0,2115.1,1.139938080495356,0.30367358517327786,160,1.5495989304812834,0.28125,1496.0,2318.2,1.120254010695187,0.2770684151496851,172,1.6902119700748133,0.29651162790697677,1604.0,2711.1000000000004,1.289775561097257,0.23691490538895646,181,1.6828605200945628,0.2983425414364641,1692.0,2847.4,1.3032505910165486,0.2255742080494486,190,1.6031496062992125,0.2894736842105263,1778.0,2850.4,1.2419010123734535,0.22533679483581248,193,1.5869324473975637,0.29533678756476683,1806.0,2866.0,1.2312846068660022,0.22411025819958127,193,1.5869324473975637,0.29533678756476683,1806.0,2866.0,1.2312846068660022,0.22411025819958127,193,1.5869324473975637,0.29533678756476683,1806.0,2866.0,1.2312846068660022,0.22411025819958127,193,1.5869324473975637,0.29533678756476683,1806.0,2866.0,1.2312846068660022,0.22411025819958127
3 6 9 11 12,5,False,65,1.1484745762711865,0.3384615384615385,590.0,677.6,0.9033898305084745,0.21340023612750883,82,1.02372654155496,0.32926829268292684,746.0,763.7,0.829892761394102,0.18934136441010865,92,0.9721563981042656,0.31521739130434784,844.0,820.5000000000001,0.800829383886256,0.1762340036563071,103,0.9128723404255319,0.3300970873786408,940.0,858.1,0.7590425531914894,0.16851182845822163,109,0.8817907444668008,0.3302752293577982,994.0,876.5,0.736317907444668,0.16497432972047918,109,0.8817907444668008,0.3302752293577982,994.0,876.5,0.736317907444668,0.16497432972047918,109,0.8817907444668008,0.3302752293577982,994.0,876.5,0.736317907444668,0.16497432972047918,109,0.8817907444668008,0.3302752293577982,994.0,876.5,0.736317907444668,0.16497432972047918,109,0.8817907444668008,0.3302752293577982,994.0,876.5,0.736317907444668,0.16497432972047918,132,1.1068936877076412,0.3181818181818182,1204.0,1332.7,0.9481727574750831,0.14339311172807082,146,1.514307004470939,0.3287671232876712,1342.0,2032.2,1.0356929955290612,0.31606141127841747,146,1.514307004470939,0.3287671232876712,1342.0,2032.2,1.0356929955290612,0.31606141127841747,146,1.514307004470939,0.3287671232876712,1342.0,2032.2,1.0356929955290612,0.31606141127841747,158,1.6724827586206896,0.34177215189873417,1450.0,2425.1,1.2295172413793103,0.2648550575234011,167,1.6654096228868662,0.3413173652694611,1538.0,2561.4,1.2477893368010404,0.250761302412743,176,1.579064039408867,0.32954545454545453,1624.0,2564.4,1.1835591133004928,0.25046794571829667,179,1.5617433414043584,0.33519553072625696,1652.0,2580.0,1.1729418886198548,0.248953488372093,179,1.5617433414043584,0.33519553072625696,1652.0,2580.0,1.1729418886198548,0.248953488372093,179,1.5617433414043584,0.33519553072625696,1652.0,2580.0,1.1729418886198548,0.248953488372093,193,1.5705156950672647,0.35751295336787564,1784.0,2801.8,1.210482062780269,0.22924548504532796
5 6 7 9 12,5,False,73,1.2722388059701493,0.3287671232876712,670.0,852.4,0.9025373134328359,0.29059127170342564,90,1.1361985472154963,0.32222222222222224,826.0,938.5,0.836319612590799,0.26393180607352157,100,1.0771645021645022,0.31,924.0,995.3,0.809090909090909,0.24886968753139757,111,1.0126470588235292,0.32432432432432434,1020.0,1032.8999999999999,0.7698039215686273,0.2398102430051312,117,0.9788640595903165,0.3247863247863248,1074.0,1051.3,0.7482309124767225,0.23561305050889375,117,0.9788640595903165,0.3247863247863248,1074.0,1051.3,0.7482309124767225,0.23561305050889375,117,0.9788640595903165,0.3247863247863248,1074.0,1051.3,0.7482309124767225,0.23561305050889375,123,0.9548672566371681,0.3333333333333333,1130.0,1079.0,0.7356637168141592,0.2295644114921223,135,0.8701612903225806,0.3037037037037037,1240.0,1079.0,0.6704032258064516,0.2295644114921223,158,1.058758620689655,0.2974683544303797,1450.0,1535.2,0.8879310344827587,0.16134705575820737,172,1.407241813602015,0.3081395348837209,1588.0,2234.7,1.002770780856423,0.28742113035306754,172,1.407241813602015,0.3081395348837209,1588.0,2234.7,1.002770780856423,0.28742113035306754,172,1.407241813602015,0.3081395348837209,1588.0,2234.7,1.002770780856423,0.28742113035306754,184,1.5492924528301886,0.32065217391304346,1696.0,2627.6,1.1705778301886791,0.24444359872126656,193,1.5492713004484302,0.32124352331606215,1784.0,2763.8999999999996,1.1892376681614347,0.23238901552154564,193,1.5492713004484302,0.32124352331606215,1784.0,2763.8999999999996,1.1892376681614347,0.23238901552154564,193,1.5492713004484302,0.32124352331606215,1784.0,2763.8999999999996,1.1892376681614347,0.23238901552154564,193,1.5492713004484302,0.32124352331606215,1784.0,2763.8999999999996,1.1892376681614347,0.23238901552154564,193,1.5492713004484302,0.32124352331606215,1784.0,2763.8999999999996,1.1892376681614347,0.23238901552154564,193,1.5492713004484302,0.32124352331606215,1784.0,2763.8999999999996,1.1892376681614347,0.23238901552154564
3 4 6 11 12,5,False,20,1.5203296703296703,0.3,182.0,276.7,0.7258241758241758,0.5225876400433682,37,1.0733727810650886,0.2972972972972973,338.0,362.79999999999995,0.6455621301775146,0.3985667034178611,47,0.9623853211009175,0.2765957446808511,436.0,419.6,0.6307339449541285,0.3446139180171592,58,0.8593984962406016,0.3103448275862069,532.0,457.20000000000005,0.5875939849624061,0.31627296587926507,64,0.81160409556314,0.3125,586.0,475.6,0.5648464163822525,0.3040370058873002,64,0.81160409556314,0.3125,586.0,475.6,0.5648464163822525,0.3040370058873002,64,0.81160409556314,0.3125,586.0,475.6,0.5648464163822525,0.3040370058873002,64,0.81160409556314,0.3125,586.0,475.6,0.5648464163822525,0.3040370058873002,64,0.81160409556314,0.3125,586.0,475.6,0.5648464163822525,0.3040370058873002,87,1.170603015075377,0.2988505747126437,796.0,931.8000000000001,0.9305276381909549,0.20508692852543461,101,1.7465738758029976,0.31683168316831684,934.0,1631.2999999999997,1.058886509635974,0.3937350579292589,124,1.5610627177700345,0.33064516129032256,1148.0,1792.0999999999997,1.001567944250871,0.35840633893197926,146,1.4757396449704143,0.3150684931506849,1352.0,1995.2,1.000665680473373,0.32192261427425817,158,1.6356849315068496,0.3291139240506329,1460.0,2388.1000000000004,1.1957534246575345,0.2689585863238557,167,1.630749354005168,0.32934131736526945,1548.0,2524.4,1.215826873385013,0.2544366978291871,176,1.5467564259485924,0.3181818181818182,1634.0,2527.4,1.153671970624235,0.25413468386484134,179,1.5300842358604092,0.3240223463687151,1662.0,2543.0,1.1436221419975934,0.2525756979944947,179,1.5300842358604092,0.3240223463687151,1662.0,2543.0,1.1436221419975934,0.2525756979944947,179,1.5300842358604092,0.3240223463687151,1662.0,2543.0,1.1436221419975934,0.2525756979944947,193,1.541137123745819,0.3471502590673575,1794.0,2764.7999999999993,1.1831103678929762,0.2323133680555556
4 5 6 7 12,5,False,28,1.7232824427480915,0.2857142857142857,262.0,451.5,0.7778625954198474,0.5486157253599114,45,1.2861244019138756,0.28888888888888886,418.0,537.6,0.6935406698564595,0.4607514880952381,55,1.151937984496124,0.2727272727272727,516.0,594.4,0.6718992248062016,0.41672274562584116,66,1.0326797385620916,0.30303030303030304,612.0,632.0,0.6279411764705882,0.3919303797468354,72,0.9765765765765766,0.3055555555555556,666.0,650.4,0.6046546546546546,0.38084255842558423,72,0.9765765765765766,0.3055555555555556,666.0,650.4,0.6046546546546546,0.38084255842558423,72,0.9765765765765766,0.3055555555555556,666.0,650.4,0.6046546546546546,0.38084255842558423,78,0.939196675900277,0.32051282051282054,722.0,678.1,0.5961218836565098,0.3652853561421619,90,0.8150240384615384,0.2777777777777778,832.0,678.0999999999999,0.5173076923076922,0.36528535614216195,113,1.0885796545105566,0.2743362831858407,1042.0,1134.3,0.8508637236084452,0.21837256457727233,127,1.5540677966101695,0.29133858267716534,1180.0,1833.8,1.0097457627118644,0.3502562983967717,150,1.4308464849354374,0.30666666666666664,1394.0,1994.6,0.9700860832137733,0.32201945252180886,172,1.3752816020025034,0.29651162790697677,1598.0,2197.7000000000003,0.9733416770963706,0.2922600900941893,184,1.5185228604923797,0.30978260869565216,1706.0,2590.6,1.1420281359906213,0.2479348413494943,193,1.5200111482720176,0.31088082901554404,1794.0,2726.8999999999996,1.1619843924191746,0.23554219076607139,193,1.5200111482720176,0.31088082901554404,1794.0,2726.8999999999996,1.1619843924191746,0.23554219076607139,193,1.5200111482720176,0.31088082901554404,1794.0,2726.8999999999996,1.1619843924191746,0.23554219076607139,193,1.5200111482720176,0.31088082901554404,1794.0,2726.8999999999996,1.1619843924191746,0.23554219076607139,193,1.5200111482720176,0.31088082901554404,1794.0,2726.8999999999996,1.1619843924191746,0.23554219076607139,193,1.5200111482720176,0.31088082901554404,1794.0,2726.8999999999996,1.1619843924191746,0.23554219076607139
4 6 7 8 9,5,False,48,1.6400900900900899,0.2916666666666667,444.0,728.1999999999999,1.082207207207207,0.3401538039000275,65,1.3571666666666669,0.2923076923076923,600.0,814.3000000000001,0.9443333333333336,0.30418764583077484,75,1.2479942693409745,0.28,698.0,871.1000000000001,0.8931232091690545,0.28435311674893804,86,1.1444584382871537,0.3023255813953488,794.0,908.7,0.8324937027707808,0.2725872125013756,92,1.0932783018867926,0.30434782608695654,848.0,927.1000000000001,0.801179245283019,0.26717721928594534,112,1.0728682170542636,0.30357142857142855,1032.0,1107.2,0.8328488372093024,0.22371748554913293,124,1.0839130434782607,0.2903225806451613,1150.0,1246.4999999999998,0.8685217391304345,0.19871640593662257,130,1.0565505804311774,0.3,1206.0,1274.2,0.8511608623548922,0.19439648406843507,142,0.9682370820668693,0.2746478873239437,1316.0,1274.2,0.7800151975683891,0.19439648406843507,165,1.1339449541284403,0.2727272727272727,1526.0,1730.4,0.9716251638269987,0.14314609338881182,179,1.4602764423076922,0.2849162011173184,1664.0,2429.8999999999996,1.074278846153846,0.2643318655088687,179,1.4602764423076922,0.2849162011173184,1664.0,2429.8999999999996,1.074278846153846,0.2643318655088687,179,1.4602764423076922,0.2849162011173184,1664.0,2429.8999999999996,1.074278846153846,0.2643318655088687,179,1.4602764423076922,0.2849162011173184,1664.0,2429.8999999999996,1.074278846153846,0.2643318655088687,179,1.4602764423076922,0.2849162011173184,1664.0,2429.8999999999996,1.074278846153846,0.2643318655088687,179,1.4602764423076922,0.2849162011173184,1664.0,2429.8999999999996,1.074278846153846,0.2643318655088687,179,1.4602764423076922,0.2849162011173184,1664.0,2429.8999999999996,1.074278846153846,0.2643318655088687,179,1.4602764423076922,0.2849162011173184,1664.0,2429.8999999999996,1.074278846153846,0.2643318655088687,179,1.4602764423076922,0.2849162011173184,1664.0,2429.8999999999996,1.074278846153846,0.2643318655088687,193,1.4764476614699333,0.31088082901554404,1796.0,2651.7000000000003,1.1188195991091316,0.2422219708111777
3 4 5 7 9,5,False,0,0.0,0.0,0.0,0.0,0.0,0.0,17,0.5519230769230768,0.29411764705882354,156.0,86.1,0.316025641025641,0.4274099883855981,27,0.5625984251968504,0.25925925925925924,254.0,142.9,0.35748031496063,0.3645906228131561,38,0.5157142857142857,0.3157894736842105,350.0,180.5,0.3668571428571429,0.2886426592797784,44,0.4923267326732673,0.3181818181818182,404.0,198.9,0.3633663366336634,0.2619406737053796,64,0.6445578231292517,0.3125,588.0,379.0,0.5520408163265307,0.14353562005277046,76,0.7341359773371104,0.2894736842105263,706.0,518.3,0.6152974504249291,0.1618753617595987,82,0.7165354330708661,0.3048780487804878,762.0,546.0,0.6064304461942257,0.15366300366300367,94,0.6261467889908257,0.26595744680851063,872.0,546.0,0.5299311926605504,0.15366300366300367,117,0.9262476894639556,0.26495726495726496,1082.0,1002.2,0.749630314232902,0.190680502893634,131,1.3948360655737704,0.2824427480916031,1220.0,1701.6999999999998,0.8683606557377048,0.37744608332843627,131,1.3948360655737704,0.2824427480916031,1220.0,1701.6999999999998,0.8683606557377048,0.37744608332843627,131,1.3948360655737704,0.2824427480916031,1220.0,1701.6999999999998,0.8683606557377048,0.37744608332843627,143,1.5772590361445782,0.3006993006993007,1328.0,2094.6,1.0935993975903615,0.3066456602692638,152,1.5754943502824859,0.3026315789473684,1416.0,2230.9,1.1218926553672317,0.28791070868259444,152,1.5754943502824859,0.3026315789473684,1416.0,2230.9,1.1218926553672317,0.28791070868259444,152,1.5754943502824859,0.3026315789473684,1416.0,2230.9,1.1218926553672317,0.28791070868259444,181,1.385781990521327,0.2983425414364641,1688.0,2339.2,1.0052725118483412,0.2745810533515732,193,1.3424749163879597,0.30569948186528495,1794.0,2408.3999999999996,0.9844481605351169,0.26669157947184857,193,1.3424749163879597,0.30569948186528495,1794.0,2408.3999999999996,0.9844481605351169,0.26669157947184857
